"","Country","Year","Age","Female","Male","Total"
"1391","Slovakia",2006,50,204609,194015,398624
"1392","Slovakia",2006,55,162751,145746,308497
"1393","Slovakia",2006,60,134502,107096,241598
"1394","Slovakia",2006,65,112901,79612,192513
"1395","Slovakia",2006,70,106138,67495,173633
"1396","Slovakia",2006,75,85901,46247,132148
"1397","Slovakia",2006,80,61913,28892,90805
"1398","Slovakia",2006,85,17607,7655,25262
"1399","Slovakia",2006,90,8702,3289,11991
"1400","Slovakia",2006,95,1494,471,1965
"1401","Slovenia",1992,0,59830,63023,122853
"1402","Slovenia",1992,5,68838,72194,141032
"1403","Slovenia",1992,10,73153,78846,151999
"1404","Slovenia",1992,15,69930,74606,144536
"1405","Slovenia",1992,20,75927,75250,151177
"1406","Slovenia",1992,25,78320,78124,156444
"1407","Slovenia",1992,30,79997,82816,162813
"1408","Slovenia",1992,35,81539,86718,168257
"1409","Slovenia",1992,40,65471,69363,134834
"1410","Slovenia",1992,45,60865,62955,123820
"1411","Slovenia",1992,50,58449,58773,117222
"1412","Slovenia",1992,55,61560,55268,116828
"1413","Slovenia",1992,60,57940,43160,101100
"1414","Slovenia",1992,65,51591,29733,81324
"1415","Slovenia",1992,70,23831,13625,37456
"1416","Slovenia",1992,75,32713,17738,50451
"1417","Slovenia",1992,80,20350,9278,29628
"1418","Slovenia",1992,85,8075,2904,10979
"1419","Slovenia",1992,90,2547,766,3313
"1420","Slovenia",1992,95,268,70,338
"1421","South Africa",2006,0,2439542,2497021,4936563
"1422","South Africa",2006,5,2376141,2416712,4792853
"1423","South Africa",2006,10,2508029,2548685,5056714
"1424","South Africa",2006,15,2650559,2695522,5346081
"1425","South Africa",2006,20,2478972,2519093,4998065
"1426","South Africa",2006,25,2127230,2145183,4272413
"1427","South Africa",2006,30,1893489,1874482,3767971
"1428","South Africa",2006,35,1603415,1565994,3169409
"1429","South Africa",2006,40,1365125,1303953,2669078
"1430","South Africa",2006,45,1168999,1077266,2246265
"1431","South Africa",2006,50,985506,875005,1860511
"1432","South Africa",2006,55,751955,644829,1396784
"1433","South Africa",2006,60,635737,523977,1159714
"1434","South Africa",2006,65,507872,393340,901212
"1435","South Africa",2006,70,373603,279328,652931
"1436","South Africa",2006,75,241185,160230,401415
"1437","South Africa",2006,80,120465,67518,187983
"1438","South Africa",2006,85,39411,17305,56716
"1439","South Africa",2006,90,5547,1916,7463
"1440","South Africa",2006,95,354,100,454
"1441","South Korea",1999,0,1511076,1660531,3171607
"1442","South Korea",1999,5,1631471,1855270,3486741
"1443","South Korea",1999,10,1455273,1653442,3108715
"1444","South Korea",1999,15,1859020,1981142,3840162
"1445","South Korea",1999,20,1930692,2035020,3965712
"1446","South Korea",1999,25,2175666,2299981,4475647
"1447","South Korea",1999,30,2153378,2242325,4395703
"1448","South Korea",1999,35,2105272,2165720,4270992
"1449","South Korea",1999,40,2006322,2053440,4059762
"1450","South Korea",1999,45,1475451,1484159,2959610
"1451","South Korea",1999,50,1200734,1246931,2447665
"1452","South Korea",1999,55,1026975,972021,1998996
"1453","South Korea",1999,60,940298,852866,1793164
"1454","South Korea",1999,65,794351,564948,1359299
"1455","South Korea",1999,70,564129,340077,904206
"1456","South Korea",1999,75,411158,221018,632176
"1457","South Korea",1999,80,218499,99422,317921
"1458","South Korea",1999,85,105735,34279,140014
"1459","South Korea",1999,90,34585,8321,42906
"1460","South Korea",1999,95,7241,998,8239
"161","Spain",2005,0,220123,235081,455204
"162","Spain",2005,5,840853,887789,1728642
"163","Spain",2005,10,963463,1016029,1979492
"164","Spain",2005,15,1019628,1078737,2098365
"165","Spain",2005,20,1133436,1197781,2331217
"166","Spain",2005,25,1455778,1530883,2986661
"167","Spain",2005,30,1819545,1940189,3759734
"168","Spain",2005,35,1813498,1933425,3746923
"169","Spain",2005,40,1755064,1826068,3581132
"170","Spain",2005,45,1666123,1692347,3358470
"171","Spain",2005,50,1492256,1489063,2981319
"172","Spain",2005,55,1286202,1266570,2552772
"173","Spain",2005,60,1251697,1198137,2449834
"174","Spain",2005,65,1094069,1022620,2116689
"175","Spain",2005,70,984202,861065,1845267
"176","Spain",2005,75,1072866,880021,1952887
"177","Spain",2005,80,899162,651199,1550361
"178","Spain",2005,85,671964.8,405321.74,1077286.54
"179","Spain",2005,90,355463.38,160665.6,516128.98
"180","Spain",2005,95,197079.21,69723.66,266802.87
"1461","Suriname",2006,0,25696,27585,53281
"1462","Suriname",2006,5,25310,27091,52401
"1463","Suriname",2006,10,24813,25927,50740
"1464","Suriname",2006,15,22490,24032,46522
"1465","Suriname",2006,20,21271,21624,42895
"1466","Suriname",2006,25,18616,19235,37851
"1467","Suriname",2006,30,19955,20392,40347
"1468","Suriname",2006,35,17323,18467,35790
"1469","Suriname",2006,40,17590,18051,35641
"1470","Suriname",2006,45,12438,12936,25374
"1471","Suriname",2006,50,10097,9465,19562
"1472","Suriname",2006,55,8635,7901,16536
"1473","Suriname",2006,60,7142,5853,12995
"1474","Suriname",2006,65,6155,5130,11285
"1475","Suriname",2006,70,4366,3879,8245
"1476","Suriname",2006,75,2990,2531,5521
"1477","Suriname",2006,80,1576,1254,2830
"1478","Suriname",2006,85,731,403,1134
"1479","Suriname",2006,90,260,133,393
"1480","Suriname",2006,95,86,32,118
"181","Sweden",1990,0,56317,59530,115847
"182","Sweden",1990,5,206302,217618,423920
"183","Sweden",1990,10,235279,247921,483200
"184","Sweden",1990,15,243300,255579,498879
"185","Sweden",1990,20,276583,289888,566471
"186","Sweden",1990,25,297937,314571,612508
"187","Sweden",1990,30,287767,304284,592051
"188","Sweden",1990,35,281764,296079,577843
"189","Sweden",1990,40,288806,301270,590076
"190","Sweden",1990,45,327770,340063,667833
"191","Sweden",1990,50,280393,294955,575348
"192","Sweden",1990,55,225956,229891,455847
"193","Sweden",1990,60,213226,206251,419477
"194","Sweden",1990,65,222788,207328,430116
"195","Sweden",1990,70,243695,216371,460066
"196","Sweden",1990,75,207294,170521,377815
"197","Sweden",1990,80,185616,135186,320802
"198","Sweden",1990,85,134314.12,80694.59,215008.71
"199","Sweden",1990,90,70899.15,33559,104458.15
"200","Sweden",1990,95,28865,10476,39341
"201","Switzerland",1991,0,40760,42511,83271
"202","Switzerland",1991,5,152985,160386,313371
"203","Switzerland",1991,10,187628,196331,383959
"204","Switzerland",1991,15,184654,193200,377854
"205","Switzerland",1991,20,205056,216195,421251
"206","Switzerland",1991,25,251256,254760,506016
"207","Switzerland",1991,30,278037,284233,562270
"208","Switzerland",1991,35,262801,272599,535400
"209","Switzerland",1991,40,248302,255051,503353
"210","Switzerland",1991,45,253197,260053,513250
"211","Switzerland",1991,50,235307,241828,477135
"212","Switzerland",1991,55,198584,197148,395732
"213","Switzerland",1991,60,186498,178848,365346
"214","Switzerland",1991,65,175519,153614,329133
"215","Switzerland",1991,70,165196,132531,297727
"216","Switzerland",1991,75,131650,99833,231483
"217","Switzerland",1991,80,123989,79926,203915
"218","Switzerland",1991,85,96249.09,50756,147005.09
"219","Switzerland",1991,90,52707,21999,74706
"220","Switzerland",1991,95,21427,6545,27972
"1481","Taiwan",1991,0,770779,833724,1604503
"1482","Taiwan",1991,5,922323,993319,1915642
"1483","Taiwan",1991,10,993718,1051749,2045467
"1484","Taiwan",1991,15,873436,914396,1787832
"1485","Taiwan",1991,20,921692,965654,1887346
"1486","Taiwan",1991,25,983369,1008643,1992012
"1487","Taiwan",1991,30,909395,947611,1857006
"1488","Taiwan",1991,35,815064,828398,1643462
"1489","Taiwan",1991,40,560226,620196,1180422
"1490","Taiwan",1991,45,444091,430740,874831
"1491","Taiwan",1991,50,419892,412070,831962
"1492","Taiwan",1991,55,357141,428974,786115
"1493","Taiwan",1991,60,313187,393214,706401
"1494","Taiwan",1991,65,255327,315350,570677
"1495","Taiwan",1991,70,182441,189856,372297
"1496","Taiwan",1991,75,127402,121963,249365
"1497","Taiwan",1991,80,62600,56528,119128
"1498","Taiwan",1991,85,24824,17326,42150
"1499","Taiwan",1991,90,6385,3512,9897
"1500","Taiwan",1991,95,1318,683,2001
"1501","Togo",2004,0,472571,473469,946040
"1502","Togo",2004,5,391408,391271,782679
"1503","Togo",2004,10,335811,335960,671771
"1504","Togo",2004,15,306810,306199,613009
"1505","Togo",2004,20,272169,270048,542217
"1506","Togo",2004,25,229871,225384,455255
"1507","Togo",2004,30,186011,180887,366898
"1508","Togo",2004,35,147321,142285,289606
"1509","Togo",2004,40,118186,112758,230944
"1510","Togo",2004,45,95867,90372,186239
"1511","Togo",2004,50,78782,73263,152045
"1512","Togo",2004,55,64440,58747,123187
"1513","Togo",2004,60,50738,45537,96275
"1514","Togo",2004,65,37745,32401,70146
"1515","Togo",2004,70,25212,20991,46203
"1516","Togo",2004,75,14151,11321,25472
"1517","Togo",2004,80,5942,4501,10443
"1518","Togo",2004,85,1630,1146,2776
"1519","Togo",2004,90,257,150,407
"1520","Togo",2004,95,22,9,31
"1521","Turkey",2004,0,3198141,3330978,6529119
"1522","Turkey",2004,5,3231898,3353022,6584920
"1523","Turkey",2004,10,3106357,3199999,6306356
"1524","Turkey",2004,15,3127820,3192363,6320183
"1525","Turkey",2004,20,3147250,3174840,6322090
"1526","Turkey",2004,25,2991387,2971175,5962562
"1527","Turkey",2004,30,2742840,2663604,5406444
"1528","Turkey",2004,35,2413141,2328659,4741800
"1529","Turkey",2004,40,2151663,2021445,4173108
"1530","Turkey",2004,45,1916283,1703755,3620038
"1531","Turkey",2004,50,1652437,1412303,3064740
"1532","Turkey",2004,55,1265388,1117823,2383211
"1533","Turkey",2004,60,1026588,927909,1954497
"1534","Turkey",2004,65,844776,819675,1664451
"1535","Turkey",2004,70,752599,664574,1417173
"1536","Turkey",2004,75,510063,351605,861668
"1537","Turkey",2004,80,264293,139797,404090
"1538","Turkey",2004,85,101991,35606,137597
"1539","Turkey",2004,90,33274,9642,42916
"1540","Turkey",2004,95,5668,830,6498
"1541","Ukraine",1995,0,1360838,1433504,2794342
"1542","Ukraine",1995,5,1706880,1792878,3499758
"1543","Ukraine",1995,10,1870448,1947580,3818028
"1544","Ukraine",1995,15,1834547,1852740,3687287
"1545","Ukraine",1995,20,1750719,1785015,3535734
"1546","Ukraine",1995,25,1645820,1683953,3329773
"1547","Ukraine",1995,30,1847816,1860181,3707997
"1548","Ukraine",1995,35,1968896,1884903,3853799
"1549","Ukraine",1995,40,2067945,1917440,3985385
"1550","Ukraine",1995,45,1608384,1494765,3103149
"1551","Ukraine",1995,50,1371760,1169509,2541269
"1552","Ukraine",1995,55,2076490,1659786,3736276
"1553","Ukraine",1995,60,1375575,1046766,2422341
"1554","Ukraine",1995,65,1732389,1089306,2821695
"1555","Ukraine",1995,70,1279049,561716,1840765
"1556","Ukraine",1995,75,691866,255107,946973
"1557","Ukraine",1995,80,616080,194321,810401
"1558","Ukraine",1995,85,277732,80017,357749
"1559","Ukraine",1995,90,74807,19393,94200
"1560","Ukraine",1995,95,13954,2908,16862
"1561","United Kingdom",2004,0,1686900,1771160,3458060
"1562","United Kingdom",2004,5,1735855,1820169,3556024
"1563","United Kingdom",2004,10,1860142,1964176,3824318
"1564","United Kingdom",2004,15,1923832,2037084,3960916
"1565","United Kingdom",2004,20,1923582,1987709,3911291
"1566","United Kingdom",2004,25,1886172,1876041,3762213
"1567","United Kingdom",2004,30,2104374,2070301,4174675
"1568","United Kingdom",2004,35,2365578,2330275,4695853
"1569","United Kingdom",2004,40,2353319,2299763,4653082
"1570","United Kingdom",2004,45,2011325,1974775,3986100
"1571","United Kingdom",2004,50,1829883,1790333,3620216
"1572","United Kingdom",2004,55,1971655,1921330,3892985
"1573","United Kingdom",2004,60,1598352,1526326,3124678
"1574","United Kingdom",2004,65,1408303,1298062,2706365
"1575","United Kingdom",2004,70,1262722,1094371,2357093
"1576","United Kingdom",2004,75,1114381,851187,1965568
"1577","United Kingdom",2004,80,912322,564599,1476921
"1578","United Kingdom",2004,85,510899,244562,755461
"1579","United Kingdom",2004,90,242228,80877,323105
"1580","United Kingdom",2004,95,68644,14385,83029
"1581","Uruguay",2005,0,123732,129196,252928
"1582","Uruguay",2005,5,128936,134281,263217
"1583","Uruguay",2005,10,132835,138117,270952
"1584","Uruguay",2005,15,126193,130909,257102
"1585","Uruguay",2005,20,118430,121566,239996
"1586","Uruguay",2005,25,124339,125962,250301
"1587","Uruguay",2005,30,117046,117124,234170
"1588","Uruguay",2005,35,106483,101919,208402
"1589","Uruguay",2005,40,108586,102446,211032
"1590","Uruguay",2005,45,103811,96676,200487
"1591","Uruguay",2005,50,91708,85561,177269
"1592","Uruguay",2005,55,85253,75855,161108
"1593","Uruguay",2005,60,77408,66382,143790
"1594","Uruguay",2005,65,71963,55946,127909
"1595","Uruguay",2005,70,68433,49474,117907
"1596","Uruguay",2005,75,58422,36692,95114
"1597","Uruguay",2005,80,39611,21051,60662
"1598","Uruguay",2005,85,21969,8967,30936
"1599","Uruguay",2005,90,10758,3334,14092
"1600","Uruguay",2005,95,3479,946,4425
"1601","USA",2003,0,9907891,10362146,20270037
"1602","USA",2003,5,9656077,10104445,19760522
"1603","USA",2003,10,10512572,11054862,21567434
"1604","USA",2003,15,10473588,11095918,21569506
"1605","USA",2003,20,10069760,10543300,20613060
"1606","USA",2003,25,9669810,9746126,19415936
"1607","USA",2003,30,9801989,9892382,19694371
"1608","USA",2003,35,10297080,10562911,20859991
"1609","USA",2003,40,11183251,11368494,22551745
"1610","USA",2003,45,11165933,11082866,22248799
"1611","USA",2003,50,10170432,9874695,20045127
"1612","USA",2003,55,8866875,8326119,17192994
"1613","USA",2003,60,6784402,6100835,12885237
"1614","USA",2003,65,5415706,4903147,10318853
"1615","USA",2003,70,4679099,3862085,8541184
"1616","USA",2003,75,4256551,3144604,7401155
"1617","USA",2003,80,3306226,2101530,5407756
"1618","USA",2003,85,2050456,1047646,3098102
"1619","USA",2003,90,866352,326557,1192909
"1620","USA",2003,95,291378,67413,358791
