"","Country","Year","Age","Female","Male","Total"
"803","Haiti",1991,10,420449,424276,844725
"804","Haiti",1991,15,342839,336526,679365
"805","Haiti",1991,20,308290,292669,600959
"806","Haiti",1991,25,271564,252181,523745
"807","Haiti",1991,30,223599,211459,435058
"808","Haiti",1991,35,191409,177135,368544
"809","Haiti",1991,40,147794,132512,280306
"810","Haiti",1991,45,136346,126450,262796
"811","Haiti",1991,50,120247,107474,227721
"812","Haiti",1991,55,98426,87166,185592
"813","Haiti",1991,60,77608,68510,146118
"814","Haiti",1991,65,60613,53490,114103
"815","Haiti",1991,70,44938,38539,83477
"816","Haiti",1991,75,27930,23630,51560
"817","Haiti",1991,80,13888,11155,25043
"818","Haiti",1991,85,5023,3875,8898
"819","Haiti",1991,90,1188,854,2042
"820","Haiti",1991,95,201,125,326
"821","Hungary",1991,0,299996,314482,614478
"822","Hungary",1991,5,311269,325042,636311
"823","Hungary",1991,10,423599,444015,867614
"824","Hungary",1991,15,377167,397355,774522
"825","Hungary",1991,20,335105,350469,685574
"826","Hungary",1991,25,298810,305583,604393
"827","Hungary",1991,30,379902,383328,763230
"828","Hungary",1991,35,430975,429457,860432
"829","Hungary",1991,40,361392,356024,717416
"830","Hungary",1991,45,348942,332037,680979
"831","Hungary",1991,50,317879,274426,592305
"832","Hungary",1991,55,325905,278085,603990
"833","Hungary",1991,60,322280,257140,579420
"834","Hungary",1991,65,326525,234352,560877
"835","Hungary",1991,70,152748,100566,253314
"836","Hungary",1991,75,201311,117854,319165
"837","Hungary",1991,80,116391,58383,174774
"838","Hungary",1991,85,47562,20048,67610
"839","Hungary",1991,90,13715,4611,18326
"840","Hungary",1991,95,1893,512,2405
"841","Iceland",1991,0,10493,11000,21493
"842","Iceland",1991,5,10367,10826,21193
"843","Iceland",1991,10,10255,10678,20933
"844","Iceland",1991,15,10354,10853,21207
"845","Iceland",1991,20,10343,10624,20967
"846","Iceland",1991,25,10790,11012,21802
"847","Iceland",1991,30,10261,10738,20999
"848","Iceland",1991,35,9153,9718,18871
"849","Iceland",1991,40,7867,8499,16366
"850","Iceland",1991,45,6398,6515,12913
"851","Iceland",1991,50,5161,5157,10318
"852","Iceland",1991,55,5356,5279,10635
"853","Iceland",1991,60,5124,5021,10145
"854","Iceland",1991,65,4522,4231,8753
"855","Iceland",1991,70,3679,3160,6839
"856","Iceland",1991,75,2937,2244,5181
"857","Iceland",1991,80,2064,1432,3496
"858","Iceland",1991,85,1203,759,1962
"859","Iceland",1991,90,518,252,770
"860","Iceland",1991,95,142,59,201
"861","India",1991,0,58215640,63742989,121958629
"862","India",1991,5,53136475,58222330,111358805
"863","India",1991,10,47144323,51084031,98228354
"864","India",1991,15,42364282,45708609,88072891
"865","India",1991,20,37586629,40799118,78385747
"866","India",1991,25,33604689,36822747,70427436
"867","India",1991,30,29615845,32728429,62344274
"868","India",1991,35,25949197,28806823,54756020
"869","India",1991,40,20228440,21547395,41775835
"870","India",1991,45,17248459,18115499,35363958
"871","India",1991,50,15524103,15828218,31352321
"872","India",1991,55,12831997,13087498,25919495
"873","India",1991,60,9835857,10274973,20110830
"874","India",1991,65,7099086,7319942,14419028
"875","India",1991,70,4768232,4758103,9526335
"876","India",1991,75,2802539,2690493,5493032
"877","India",1991,80,1391200,1252306,2643506
"878","India",1991,85,498072,382890,880962
"879","India",1991,90,143373,74576,217949
"880","India",1991,95,31982,10410,42392
"881","Indonesia",1991,0,10888275,11364923,22253198
"882","Indonesia",1991,5,11021684,11460356,22482040
"883","Indonesia",1991,10,10506375,10885679,21392054
"884","Indonesia",1991,15,9809630,10111968,19921598
"885","Indonesia",1991,20,8897643,9141388,18039031
"886","Indonesia",1991,25,7713002,7942251,15655253
"887","Indonesia",1991,30,6502101,6688299,13190400
"888","Indonesia",1991,35,5017244,5133351,10150595
"889","Indonesia",1991,40,4054482,3866673,7921155
"890","Indonesia",1991,45,3774032,3509111,7283143
"891","Indonesia",1991,50,3425581,3205542,6631123
"892","Indonesia",1991,55,2828178,2623816,5451994
"893","Indonesia",1991,60,2172514,2022826,4195340
"894","Indonesia",1991,65,1509888,1386140,2896028
"895","Indonesia",1991,70,1055092,895698,1950790
"896","Indonesia",1991,75,691175,547534,1238709
"897","Indonesia",1991,80,342244,243986,586230
"898","Indonesia",1991,85,92109,58154,150263
"899","Indonesia",1991,90,14332,8001,22333
"900","Indonesia",1991,95,1452,669,2121
"901","Iraq",1996,0,1620051,1721180,3341231
"902","Iraq",1996,5,1435580,1515513,2951093
"903","Iraq",1996,10,1271640,1340693,2612333
"904","Iraq",1996,15,1142720,1199473,2342193
"905","Iraq",1996,20,977816,1001457,1979273
"906","Iraq",1996,25,807883,788960,1596843
"907","Iraq",1996,30,563911,520093,1084004
"908","Iraq",1996,35,431598,398411,830009
"909","Iraq",1996,40,434284,413459,847743
"910","Iraq",1996,45,263125,275634,538759
"911","Iraq",1996,50,254056,264272,518328
"912","Iraq",1996,55,216637,215054,431691
"913","Iraq",1996,60,179048,171524,350572
"914","Iraq",1996,65,140031,127188,267219
"915","Iraq",1996,70,107631,94071,201702
"916","Iraq",1996,75,78704,65144,143848
"917","Iraq",1996,80,43291,33077,76368
"918","Iraq",1996,85,16962,11823,28785
"919","Iraq",1996,90,4144,2397,6541
"920","Iraq",1996,95,537,270,807
"921","Ireland",1999,0,126617,134876,261493
"922","Ireland",1999,5,124938,131981,256919
"923","Ireland",1999,10,143011,150581,293592
"924","Ireland",1999,15,167875,176791,344666
"925","Ireland",1999,20,164275,170028,334303
"926","Ireland",1999,25,151187,153367,304554
"927","Ireland",1999,30,132530,131816,264346
"928","Ireland",1999,35,135448,132238,267686
"929","Ireland",1999,40,127490,124488,251978
"930","Ireland",1999,45,124772,123980,248752
"931","Ireland",1999,50,114749,115583,230332
"932","Ireland",1999,55,88657,90072,178729
"933","Ireland",1999,60,73981,73653,147634
"934","Ireland",1999,65,59758,59311,119069
"935","Ireland",1999,70,53663,44072,97735
"936","Ireland",1999,75,51055,35056,86111
"937","Ireland",1999,80,34858,20646,55504
"938","Ireland",1999,85,19944,9337,29281
"939","Ireland",1999,90,6371,2234,8605
"940","Ireland",1999,95,1445,361,1806
"941","Israel",2008,0,356579,375045,731624
"942","Israel",2008,5,320874,337924,658798
"943","Israel",2008,10,297924,314551,612475
"944","Israel",2008,15,271838,286245,558083
"945","Israel",2008,20,270828,278579,549407
"946","Israel",2008,25,274697,276100,550797
"947","Israel",2008,30,270965,270002,540967
"948","Israel",2008,35,247888,246693,494581
"949","Israel",2008,40,211315,207524,418839
"950","Israel",2008,45,197066,188643,385709
"951","Israel",2008,50,190875,176433,367308
"952","Israel",2008,55,200049,184043,384092
"953","Israel",2008,60,169169,156988,326157
"954","Israel",2008,65,113620,101251,214871
"955","Israel",2008,70,101102,80354,181456
"956","Israel",2008,75,92482,66171,158653
"957","Israel",2008,80,72900,45672,118572
"958","Israel",2008,85,40746,25789,66535
"959","Israel",2008,90,13620,8181,21801
"960","Israel",2008,95,3661,2060,5721
"961","Italy",1991,0,1368271,1450448,2818719
"962","Italy",1991,5,1468832,1552113,3020945
"963","Italy",1991,10,1736289,1822500,3558789
"964","Italy",1991,15,2113067,2203588,4316655
"965","Italy",1991,20,2261996,2338364,4600360
"966","Italy",1991,25,2256826,2305917,4562743
"967","Italy",1991,30,2035968,2046302,4082270
"968","Italy",1991,35,1941942,1932442,3874384
"969","Italy",1991,40,2013686,1997699,4011385
"970","Italy",1991,45,1735379,1702434,3437813
"971","Italy",1991,50,1859090,1798246,3657336
"972","Italy",1991,55,1749628,1641861,3391489
"973","Italy",1991,60,1713383,1518619,3232002
"974","Italy",1991,65,1642252,1303564,2945816
"975","Italy",1991,70,1011003,744851,1755854
"976","Italy",1991,75,1146468,753419,1899887
"977","Italy",1991,80,760159,419856,1180015
"978","Italy",1991,85,362068,155018,517086
"979","Italy",1991,90,117013,38692,155705
"980","Italy",1991,95,22284,6700,28984
"981","Jamaica",1991,0,144144,149037,293181
"982","Jamaica",1991,5,141901,144802,286703
"983","Jamaica",1991,10,130715,132401,263116
"984","Jamaica",1991,15,130047,130602,260649
"985","Jamaica",1991,20,120948,118785,239733
"986","Jamaica",1991,25,106357,100285,206642
"987","Jamaica",1991,30,86908,82106,169014
"988","Jamaica",1991,35,65560,61992,127552
"989","Jamaica",1991,40,53081,51450,104531
"990","Jamaica",1991,45,43799,43157,86956
"991","Jamaica",1991,50,37880,36644,74524
"992","Jamaica",1991,55,35339,32857,68196
"993","Jamaica",1991,60,33069,30083,63152
"994","Jamaica",1991,65,29247,25916,55163
"995","Jamaica",1991,70,24699,21441,46140
"996","Jamaica",1991,75,19524,16534,36058
"997","Jamaica",1991,80,14973,10332,25305
"998","Jamaica",1991,85,5116,4278,9394
"999","Jamaica",1991,90,2333,1214,3547
"1000","Jamaica",1991,95,203,142,345
"81","Japan",2010,0,514785.56,541074.35,1055859.91
"82","Japan",2010,5,2073564.17,2176030.23,4249594.4
"83","Japan",2010,10,2749654.28,2888429.9,5638084.18
"84","Japan",2010,15,2886473.22,3030569.89,5917043.11
"85","Japan",2010,20,2928792.15,3091219.32,6020011.47
"86","Japan",2010,25,3159032.78,3314843.09,6473875.87
"87","Japan",2010,30,3564827.93,3702994.77,7267822.7
"88","Japan",2010,35,4146929.71,4295682.71,8442612.42
"89","Japan",2010,40,4755581.56,4915108.2,9670689.76
"90","Japan",2010,45,4224733.23,4325923.72,8550656.95
"91","Japan",2010,50,3876881.74,3936573.94,7813455.68
"92","Japan",2010,55,3837738.15,3841287.16,7679025.31
"93","Japan",2010,60,4548142.77,4475440.62,9023583.39
"94","Japan",2010,65,4894822.52,4711364.43,9606186.95
"95","Japan",2010,70,4354516.61,3989324.63,8343841.24
"96","Japan",2010,75,3724191.12,3199318.8,6923509.92
"97","Japan",2010,80,3316838.79,2535392.9,5852231.69
"98","Japan",2010,85,2594020.74,1643040.03,4237060.77
"99","Japan",2010,90,1635239.37,692629.15,2327868.52
"100","Japan",2010,95,983903.34,285266.75,1269170.09
"1001","Kenya",1991,0,2237337,2270920,4508257
"1002","Kenya",1991,5,1940953,1960962,3901915
"1003","Kenya",1991,10,1615536,1625636,3241172
"1004","Kenya",1991,15,1321244,1321492,2642736
"1005","Kenya",1991,20,1055079,1045797,2100876
"1006","Kenya",1991,25,854326,838756,1693082
"1007","Kenya",1991,30,690199,673808,1364007
"1008","Kenya",1991,35,553591,535236,1088827
"1009","Kenya",1991,40,402337,387921,790258
"1010","Kenya",1991,45,278683,266219,544902
"1011","Kenya",1991,50,251215,234860,486075
"1012","Kenya",1991,55,224556,211235,435791
"1013","Kenya",1991,60,173367,164596,337963
"1014","Kenya",1991,65,125645,120698,246343
"1015","Kenya",1991,70,88807,82307,171114
"1016","Kenya",1991,75,54653,49775,104428
"1017","Kenya",1991,80,27066,22803,49869
"1018","Kenya",1991,85,8638,6179,14817
"1019","Kenya",1991,90,1229,810,2039
"1020","Kenya",1991,95,62,41,103
"1021","Latvia",1994,0,69910,73017,142927
"1022","Latvia",1994,5,94793,98774,193567
"1023","Latvia",1994,10,90135,93613,183748
"1024","Latvia",1994,15,80830,82980,163810
"1025","Latvia",1994,20,85891,89406,175297
"1026","Latvia",1994,25,81635,87011,168646
"1027","Latvia",1994,30,94120,88062,182182
"1028","Latvia",1994,35,94404,87866,182270
"1029","Latvia",1994,40,87194,79273,166467
"1030","Latvia",1994,45,79475,68676,148151
"1031","Latvia",1994,50,83393,69601,152994
"1032","Latvia",1994,55,92514,72591,165105
"1033","Latvia",1994,60,80291,58829,139120
"1034","Latvia",1994,65,83103,48173,131276
"1035","Latvia",1994,70,66078,26748,92826
"1036","Latvia",1994,75,33344,13128,46472
"1037","Latvia",1994,80,32314,11041,43355
"1038","Latvia",1994,85,16425,5245,21670
"1039","Latvia",1994,90,5702,1478,7180
"1040","Latvia",1994,95,1189,224,1413
"1041","Lithuania",2007,0,71716,75721,147437
"1042","Lithuania",2007,5,86455,91542,177997
"1043","Lithuania",2007,10,115062,120437,235499
"1044","Lithuania",2007,15,126835,131483,258318
"1045","Lithuania",2007,20,117742,121433,239175
"1046","Lithuania",2007,25,107601,107451,215052
"1047","Lithuania",2007,30,118149,114951,233100
"1048","Lithuania",2007,35,121129,117613,238742
"1049","Lithuania",2007,40,137112,129129,266241
"1050","Lithuania",2007,45,128728,116969,245697
"1051","Lithuania",2007,50,108632,94236,202868
"1052","Lithuania",2007,55,98829,78169,176998
"1053","Lithuania",2007,60,99719,72811,172530
"1054","Lithuania",2007,65,103216,67399,170615
"1055","Lithuania",2007,70,93415,53895,147310
"1056","Lithuania",2007,75,79364,35681,115045
"1057","Lithuania",2007,80,50250,17596,67846
"1058","Lithuania",2007,85,17090,5232,22322
"1059","Lithuania",2007,90,7714,1385,9099
"1060","Lithuania",2007,95,1928,440,2368
"1061","Luxembourg",2003,0,13235,14292,27527
"1062","Luxembourg",2003,5,14131,14893,29024
"1063","Luxembourg",2003,10,14021,14691,28712
"1064","Luxembourg",2003,15,13155,13592,26747
"1065","Luxembourg",2003,20,12685,13506,26191
"1066","Luxembourg",2003,25,14427,14589,29016
"1067","Luxembourg",2003,30,17213,17006,34219
"1068","Luxembourg",2003,35,19520,19547,39067
"1069","Luxembourg",2003,40,19150,19735,38885
"1070","Luxembourg",2003,45,17163,17642,34805
"1071","Luxembourg",2003,50,14844,15405,30249
"1072","Luxembourg",2003,55,12852,13538,26390
"1073","Luxembourg",2003,60,10565,10423,20988
"1074","Luxembourg",2003,65,10020,8991,19011
"1075","Luxembourg",2003,70,9355,7652,17007
"1076","Luxembourg",2003,75,8517,5991,14508
"1077","Luxembourg",2003,80,6139,2819,8958
"1078","Luxembourg",2003,85,2906,1101,4007
"1079","Luxembourg",2003,90,1555,440,1995
"1080","Luxembourg",2003,95,460,82,542
"1081","Malawi",1994,0,887205,889564,1776769
"1082","Malawi",1994,5,742338,734347,1476685
"1083","Malawi",1994,10,591145,585415,1176560
"1084","Malawi",1994,15,509591,506053,1015644
"1085","Malawi",1994,20,432870,426951,859821
"1086","Malawi",1994,25,363433,351708,715141
"1087","Malawi",1994,30,296733,290286,587019
"1088","Malawi",1994,35,240854,241111,481965
"1089","Malawi",1994,40,192735,197082,389817
"1090","Malawi",1994,45,174858,173490,348348
"1091","Malawi",1994,50,143919,138009,281928
"1092","Malawi",1994,55,115578,108174,223752
"1093","Malawi",1994,60,90179,85632,175811
"1094","Malawi",1994,65,70715,64614,135329
"1095","Malawi",1994,70,52641,44950,97591
"1096","Malawi",1994,75,35850,29327,65177
"1097","Malawi",1994,80,16185,12530,28715
"1098","Malawi",1994,85,4156,3118,7274
"1099","Malawi",1994,90,581,419,1000
"1100","Malawi",1994,95,40,32,72
"1101","Malta",2017,0,10259,11065,21324
"1102","Malta",2017,5,9782,10500,20282
"1103","Malta",2017,10,9797,10282,20079
"1104","Malta",2017,15,11692,12511,24203
"1105","Malta",2017,20,14012,15372,29384
"1106","Malta",2017,25,15524,16859,32383
"1107","Malta",2017,30,15403,16709,32112
"1108","Malta",2017,35,15014,15987,31001
"1109","Malta",2017,40,13732,14530,28262
"1110","Malta",2017,45,12328,12805,25133
"1111","Malta",2017,50,14129,14407,28536
"1112","Malta",2017,55,15448,15358,30806
"1113","Malta",2017,60,14346,14236,28582
"1114","Malta",2017,65,15297,14510,29807
"1115","Malta",2017,70,10281,9118,19399
"1116","Malta",2017,75,8196,6404,14600
"1117","Malta",2017,80,6091,3774,9865
"1118","Malta",2017,85,3447,1795,5242
"1119","Malta",2017,90,1444,630,2074
"1120","Malta",2017,95,366,119,485
"1121","Mexico",1991,0,5644559,5871413,11515972
"1122","Mexico",1991,5,5357261,5523686,10880947
"1123","Mexico",1991,10,5201015,5313328,10514343
"1124","Mexico",1991,15,4909473,4796772,9706245
"1125","Mexico",1991,20,4118284,3971678,8089962
"1126","Mexico",1991,25,3408734,3260280,6669014
"1127","Mexico",1991,30,2852595,2707765,5560360
"1128","Mexico",1991,35,2359761,2263534,4623295
"1129","Mexico",1991,40,1804146,1764801,3568947
"1130","Mexico",1991,45,1499327,1486974,2986301
"1131","Mexico",1991,50,1226698,1181699,2408397
"1132","Mexico",1991,55,1084213,990195,2074408
"1133","Mexico",1991,60,926125,809496,1735621
"1134","Mexico",1991,65,720195,617979,1338174
"1135","Mexico",1991,70,504220,399535,903755
"1136","Mexico",1991,75,382453,291349,673802
"1137","Mexico",1991,80,230844,168755,399599
"1138","Mexico",1991,85,118427,84294,202721
"1139","Mexico",1991,90,42129,28821,70950
"1140","Mexico",1991,95,12286,8036,20322
"1141","Moldova",1991,0,209006,218071,427077
"1142","Moldova",1991,5,204456,210896,415352
"1143","Moldova",1991,10,185547,190719,376266
"1144","Moldova",1991,15,169786,170712,340498
"1145","Moldova",1991,20,145239,147129,292368
"1146","Moldova",1991,25,176090,164315,340405
"1147","Moldova",1991,30,192719,182142,374861
"1148","Moldova",1991,35,176926,167050,343976
"1149","Moldova",1991,40,132226,121572,253798
"1150","Moldova",1991,45,108722,93701,202423
"1151","Moldova",1991,50,128562,107201,235763
"1152","Moldova",1991,55,112846,90891,203737
"1153","Moldova",1991,60,113691,83373,197064
"1154","Moldova",1991,65,93605,58585,152190
"1155","Moldova",1991,70,51722,31323,83045
"1156","Moldova",1991,75,47127,26227,73354
"1157","Moldova",1991,80,23262,11504,34766
"1158","Moldova",1991,85,10366,4330,14696
"1159","Moldova",1991,90,2474,854,3328
"1160","Moldova",1991,95,475,120,595
"1161","Nepal",1991,0,1510515,1571247,3081762
"1162","Nepal",1991,5,1295114,1353846,2648960
"1163","Nepal",1991,10,1117660,1172496,2290156
"1164","Nepal",1991,15,948668,986554,1935222
"1165","Nepal",1991,20,809422,816899,1626321
"1166","Nepal",1991,25,695801,678256,1374057
"1167","Nepal",1991,30,615642,593987,1209629
"1168","Nepal",1991,35,548097,529972,1078069
"1169","Nepal",1991,40,402236,381905,784141
"1170","Nepal",1991,45,367132,341293,708425
"1171","Nepal",1991,50,319782,283895,603677
"1172","Nepal",1991,55,267247,225607,492854
"1173","Nepal",1991,60,224670,180264,404934
"1174","Nepal",1991,65,170897,129254,300151
"1175","Nepal",1991,70,112799,81790,194589
"1176","Nepal",1991,75,64923,44132,109055
"1177","Nepal",1991,80,28652,18445,47097
"1178","Nepal",1991,85,8564,5180,13744
"1179","Nepal",1991,90,1543,837,2380
"1180","Nepal",1991,95,179,78,257
"101","Netherlands",2000,0,98199,103549,201748
"102","Netherlands",2000,5,381722,400021,781743
"103","Netherlands",2000,10,489200,512470,1001670
"104","Netherlands",2000,15,470039,490343,960382
"105","Netherlands",2000,20,452554,474911,927465
"106","Netherlands",2000,25,472644,483242,955886
"107","Netherlands",2000,30,581496,594775,1176271
"108","Netherlands",2000,35,642876,671528,1314404
"109","Netherlands",2000,40,645269,669674,1314943
"110","Netherlands",2000,45,599941,614400,1214341
"111","Netherlands",2000,50,559041,575390,1134431
"112","Netherlands",2000,55,562629,582697,1145326
"113","Netherlands",2000,60,423754,435692,859446
"114","Netherlands",2000,65,365334,358118,723452
"115","Netherlands",2000,70,339326,305154,644480
"116","Netherlands",2000,75,307985,242386,550371
"117","Netherlands",2000,80,276639,180613,457252
"118","Netherlands",2000,85,181173.44,92979.38,274152.82
"119","Netherlands",2000,90,112568.06,43406.13,155974.19
"120","Netherlands",2000,95,53712.99,14477.82,68190.81
"1181","New Zealand",1990,0,135085,141337,276422
"1182","New Zealand",1990,5,123922,129871,253793
"1183","New Zealand",1990,10,127404,131821,259225
"1184","New Zealand",1990,15,145610,148007,293617
"1185","New Zealand",1990,20,137842,136739,274581
"1186","New Zealand",1990,25,141895,136603,278498
"1187","New Zealand",1990,30,139835,134962,274797
"1188","New Zealand",1990,35,122763,120698,243461
"1189","New Zealand",1990,40,119004,117455,236459
"1190","New Zealand",1990,45,92617,94881,187498
"1191","New Zealand",1990,50,77834,77734,155568
"1192","New Zealand",1990,55,73372,72979,146351
"1193","New Zealand",1990,60,69333,70593,139926
"1194","New Zealand",1990,65,67496,59772,127268
"1195","New Zealand",1990,70,55205,43018,98223
"1196","New Zealand",1990,75,45266,31320,76586
"1197","New Zealand",1990,80,30104,16519,46623
"1198","New Zealand",1990,85,14311,6334,20645
"1199","New Zealand",1990,90,5453,1612,7065
"1200","New Zealand",1990,95,1284,285,1569
"1201","Nicaragua",1991,0,342303,353873,696176
"1202","Nicaragua",1991,5,322296,333574,655870
"1203","Nicaragua",1991,10,276320,284619,560939
"1204","Nicaragua",1991,15,228768,231075,459843
"1205","Nicaragua",1991,20,184878,180393,365271
"1206","Nicaragua",1991,25,157493,149731,307224
"1207","Nicaragua",1991,30,137023,129527,266550
"1208","Nicaragua",1991,35,109569,101261,210830
"1209","Nicaragua",1991,40,67577,63387,130964
"1210","Nicaragua",1991,45,62726,59506,122232
"1211","Nicaragua",1991,50,53300,50611,103911
"1212","Nicaragua",1991,55,45617,42004,87621
"1213","Nicaragua",1991,60,39473,33116,72589
"1214","Nicaragua",1991,65,31159,24909,56068
"1215","Nicaragua",1991,70,21028,16447,37475
"1216","Nicaragua",1991,75,13257,9649,22906
"1217","Nicaragua",1991,80,6888,4519,11407
"1218","Nicaragua",1991,85,2638,1574,4212
"1219","Nicaragua",1991,90,705,405,1110
"1220","Nicaragua",1991,95,164,73,237
"1221","Nigeria",1999,0,10327572,10746689,21074261
"1222","Nigeria",1999,5,8455747,8753594,17209341
"1223","Nigeria",1999,10,7397132,7640305,15037437
"1224","Nigeria",1999,15,6551030,6755604,13306634
"1225","Nigeria",1999,20,5555307,5706135,11261442
"1226","Nigeria",1999,25,4524660,4627293,9151953
"1227","Nigeria",1999,30,3655582,3698454,7354036
"1228","Nigeria",1999,35,3065286,3089866,6155152
"1229","Nigeria",1999,40,2569688,2567688,5137376
"1230","Nigeria",1999,45,2147283,2094181,4241464
"1231","Nigeria",1999,50,1827034,1800079,3627113
"1232","Nigeria",1999,55,1524175,1466863,2991038
"1233","Nigeria",1999,60,1190085,1102181,2292266
"1234","Nigeria",1999,65,858213,769690,1627903
"1235","Nigeria",1999,70,556035,481633,1037668
"1236","Nigeria",1999,75,292804,242344,535148
"1237","Nigeria",1999,80,109402,85635,195037
"1238","Nigeria",1999,85,24996,18007,43003
"1239","Nigeria",1999,90,3202,2002,5204
"1240","Nigeria",1999,95,246,131,377
"121","Norway",1990,0,28733,30325,59058
"122","Norway",1990,5,105547,110848,216395
"123","Norway",1990,10,125420,132079,257499
"124","Norway",1990,15,130823,137137,267960
"125","Norway",1990,20,156080,162977,319057
"126","Norway",1990,25,164764,173765,338529
"127","Norway",1990,30,156073,165177,321250
"128","Norway",1990,35,154894,162895,317789
"129","Norway",1990,40,148529,157198,305727
"130","Norway",1990,45,152821,162590,315411
"131","Norway",1990,50,118259,123450,241709
"132","Norway",1990,55,97176,97151,194327
"133","Norway",1990,60,95167,93466,188633
"134","Norway",1990,65,102453,96430,198883
"135","Norway",1990,70,115297,100230,215527
"136","Norway",1990,75,100525,78049,178574
"137","Norway",1990,80,83388,57121,140509
"138","Norway",1990,85,58457,32520,90977
"139","Norway",1990,90,31822,14502,46324
"140","Norway",1990,95,13517,5336,18853
"1241","Pakistan",1991,0,8975899,9466239,18442138
"1242","Pakistan",1991,5,7358176,7792162,15150338
"1243","Pakistan",1991,10,6165759,6534140,12699899
"1244","Pakistan",1991,15,5212201,5528907,10741108
"1245","Pakistan",1991,20,4546748,4820166,9366914
"1246","Pakistan",1991,25,3935872,4168259,8104131
"1247","Pakistan",1991,30,3221448,3416578,6638026
"1248","Pakistan",1991,35,2480853,2628397,5109250
"1249","Pakistan",1991,40,2169690,2377355,4547045
"1250","Pakistan",1991,45,1954935,2180160,4135095
"1251","Pakistan",1991,50,1594986,1841108,3436094
"1252","Pakistan",1991,55,1299176,1522660,2821836
"1253","Pakistan",1991,60,1023172,1232431,2255603
"1254","Pakistan",1991,65,777392,953955,1731347
"1255","Pakistan",1991,70,538905,671706,1210611
"1256","Pakistan",1991,75,327604,406556,734160
"1257","Pakistan",1991,80,160400,193129,353529
"1258","Pakistan",1991,85,62838,68553,131391
"1259","Pakistan",1991,90,17315,15737,33052
"1260","Pakistan",1991,95,3789,2562,6351
"1261","Panama",2009,0,180139,188282,368421
"1262","Panama",2009,5,172108,179212,351320
"1263","Panama",2009,10,167700,173701,341401
"1264","Panama",2009,15,158081,163527,321608
"1265","Panama",2009,20,152582,157304,309886
"1266","Panama",2009,25,145248,149430,294678
"1267","Panama",2009,30,140263,142515,282778
"1268","Panama",2009,35,133021,134034,267055
"1269","Panama",2009,40,119474,119471,238945
"1270","Panama",2009,45,103908,103106,207014
"1271","Panama",2009,50,86220,84482,170702
"1272","Panama",2009,55,69171,66699,135870
"1273","Panama",2009,60,54645,52101,106746
"1274","Panama",2009,65,43149,40465,83614
"1275","Panama",2009,70,32989,30124,63113
"1276","Panama",2009,75,23697,20931,44628
"1277","Panama",2009,80,15634,13250,28884
"1278","Panama",2009,85,8929,7252,16181
"1279","Panama",2009,90,4032,3186,7218
"1280","Panama",2009,95,1465,1164,2629
"1281","Peru",1991,0,1528392,1583520,3111912
"1282","Peru",1991,5,1409222,1455110,2864332
"1283","Peru",1991,10,1292752,1341477,2634229
"1284","Peru",1991,15,1179718,1217839,2397557
"1285","Peru",1991,20,1043432,1051195,2094627
"1286","Peru",1991,25,911046,894036,1805082
"1287","Peru",1991,30,766076,739134,1505210
"1288","Peru",1991,35,638809,607884,1246693
"1289","Peru",1991,40,504918,472145,977063
"1290","Peru",1991,45,418356,388772,807128
"1291","Peru",1991,50,362272,335016,697288
"1292","Peru",1991,55,306298,279608,585906
"1293","Peru",1991,60,243308,216765,460073
"1294","Peru",1991,65,189526,163319,352845
"1295","Peru",1991,70,135843,112386,248229
"1296","Peru",1991,75,92817,72283,165100
"1297","Peru",1991,80,49414,34972,84386
"1298","Peru",1991,85,16815,10724,27539
"1299","Peru",1991,90,3585,1988,5573
"1300","Peru",1991,95,443,218,661
"1301","Philippines",1991,0,4608770,4833220,9441990
"1302","Philippines",1991,5,4108426,4287901,8396327
"1303","Philippines",1991,10,3671391,3827501,7498892
"1304","Philippines",1991,15,3233600,3376048,6609648
"1305","Philippines",1991,20,2868630,2985562,5854192
"1306","Philippines",1991,25,2524369,2612982,5137351
"1307","Philippines",1991,30,2176116,2236364,4412480
"1308","Philippines",1991,35,1856587,1892707,3749294
"1309","Philippines",1991,40,1292468,1341257,2633725
"1310","Philippines",1991,45,1060574,1067594,2128168
"1311","Philippines",1991,50,875875,845729,1721604
"1312","Philippines",1991,55,704191,680390,1384581
"1313","Philippines",1991,60,528215,453698,981913
"1314","Philippines",1991,65,444373,343554,787927
"1315","Philippines",1991,70,315828,232065,547893
"1316","Philippines",1991,75,212872,149533,362405
"1317","Philippines",1991,80,105028,73683,178711
"1318","Philippines",1991,85,32041,23078,55119
"1319","Philippines",1991,90,6947,4540,11487
"1320","Philippines",1991,95,988,474,1462
"1321","Poland",1991,0,1436930,1509602,2946532
"1322","Poland",1991,5,1645140,1728753,3373893
"1323","Poland",1991,10,1570696,1644565,3215261
"1324","Poland",1991,15,1389473,1450684,2840157
"1325","Poland",1991,20,1225310,1276144,2501454
"1326","Poland",1991,25,1304561,1350648,2655209
"1327","Poland",1991,30,1612365,1660462,3272827
"1328","Poland",1991,35,1580403,1596278,3176681
"1329","Poland",1991,40,1346952,1336368,2683320
"1330","Poland",1991,45,908092,870566,1778658
"1331","Poland",1991,50,1023077,942220,1965297
"1332","Poland",1991,55,1047009,918366,1965375
"1333","Poland",1991,60,1006264,802100,1808364
"1334","Poland",1991,65,857663,595858,1453521
"1335","Poland",1991,70,471830,290813,762643
"1336","Poland",1991,75,517376,282319,799695
"1337","Poland",1991,80,341619,161470,503089
